driver_id,deliveries_completed,hours_worked,earnings,city,tenure_months,churn
8778,114,52.918232668380334,3485,Mumbai,20,0
8779,43,22.44945584401198,4792,Hyderabad,4,0
8780,31,44.462631355452125,5732,Bengaluru,18,0
8781,255,59.76068547702744,4854,Bengaluru,19,0
8782,136,32.428811230122115,9880,Hyderabad,13,0
8783,277,45.47888653316144,6337,Pune,8,1
8784,163,53.42199462117948,4134,Bengaluru,5,0
8785,144,41.88018882843646,3638,Kolkata,24,0
8786,241,48.66937643284796,4181,Chennai,2,1
8787,136,41.3995155042778,3328,Hyderabad,15,1
8788,55,45.496344363759356,9530,Hyderabad,3,1
8789,173,42.777951693635224,8554,Chennai,6,1
8790,287,27.651004736773206,6686,Mumbai,23,0
8791,86,45.53758840976458,3955,Pune,14,1
8792,221,26.923202306726896,9946,Hyderabad,8,0
8793,106,12.475196675360975,2610,Hyderabad,10,0
8794,98,31.808409743405694,8464,Mumbai,24,0
8795,222,15.489079487850269,4734,Pune,12,0
8796,132,44.9048286619017,7927,Mumbai,2,1
8797,151,59.98341037538716,5322,Mumbai,12,1
8798,134,51.20001659623483,4534,Chennai,19,0
8799,204,21.99464461234774,7388,Chennai,11,1
8800,53,35.95374361939167,7621,Pune,4,0
8801,78,26.392969757966725,6735,Mumbai,14,1
8802,56,30.297101329634565,2295,Bengaluru,23,1
8803,195,32.27140652103611,7017,Pune,8,0
8804,43,10.498690434935313,8041,Chennai,1,0
8805,70,56.852982972572605,3020,Chennai,21,0
8806,43,47.89497594114062,5089,Kolkata,11,0
8807,150,41.16887714145193,2851,Pune,6,0
8808,179,31.68476106422367,7459,Kolkata,16,0
8809,273,39.15142123977224,9498,Chennai,15,0
8810,216,44.9319775385576,3505,Mumbai,17,1
8811,71,50.43875204385584,8741,Chennai,11,0
8812,60,12.410013079840434,8627,Chennai,5,1
8813,60,43.05494849673799,4673,Delhi,6,0
8814,92,35.93180393738852,7314,Chennai,17,1
8815,131,36.085545954749264,5493,Mumbai,23,0
8816,270,11.04146092401271,2972,Kolkata,23,0
8817,98,35.91986090341105,8814,Kolkata,6,0
8818,237,33.175059297666216,5311,Kolkata,13,1
8819,252,40.40265429365634,2755,Pune,2,1
8820,263,13.379356179732518,7565,Bengaluru,6,0
8821,273,47.60922366651967,6907,Delhi,5,1
8822,194,29.47051508733771,5455,Kolkata,5,0
8823,255,36.56175008078712,7686,Delhi,11,0
8824,66,12.147160735507859,3516,Delhi,6,1
8825,146,17.89402662129957,7760,Chennai,5,1
8826,104,16.051706669498113,7303,Mumbai,9,0
8827,280,10.388751302331086,5157,Kolkata,17,1
8828,84,57.72038097395884,5990,Bengaluru,3,0
8829,45,33.95792715495017,3476,Delhi,4,1
8830,229,54.648714755439535,4176,Bengaluru,17,0
8831,65,42.89367700974026,9340,Pune,2,0
8832,300,,2991,Kolkata,17,1
8833,90,22.993407468847934,8281,Delhi,12,1
8834,130,50.879634173820776,4632,Kolkata,9,0
8835,143,32.49924127673031,8318,Bengaluru,1,1
8836,164,42.49204110648475,4679,Hyderabad,11,1
8837,254,18.391765859118962,2393,Pune,6,0
8838,103,13.710402659343455,4269,Pune,16,0
8839,138,50.52346240728208,4717,Mumbai,12,0
8840,241,42.002088357247665,8660,Pune,9,1
8841,236,14.506393777835887,2382,Kolkata,22,0
8842,50,22.440882413728012,4339,Mumbai,10,1
8843,147,46.9517696016221,5594,Pune,13,1
8844,119,28.959557302398593,9759,Bengaluru,9,1
8845,256,33.96608442218775,6317,Hyderabad,24,1
8846,45,40.392134657322224,8411,Mumbai,20,0
8847,142,27.01112319635617,4722,Delhi,5,0
8848,112,24.226604120099047,8096,Pune,6,0
8849,82,59.61340924972611,2677,Chennai,6,1
8850,139,12.344869812297716,6046,Mumbai,22,0
8851,120,55.327533999134076,3240,Bengaluru,18,1
8852,72,40.402854359546716,2389,Kolkata,23,0
8853,181,22.396539087679038,2987,Bengaluru,8,1
8854,115,34.26995315112481,7109,Kolkata,6,0
8855,123,13.940619404408846,3700,Bengaluru,22,1
8856,267,55.059283156403566,8683,Mumbai,3,1
8857,228,18.54519286081729,9793,Pune,8,0
8858,113,34.20645282692534,2826,Pune,19,1
8859,44,58.08602784254292,8040,Bengaluru,20,0
8860,118,59.15421077597879,4834,Bengaluru,6,0
8861,152,59.19615081014123,5628,Pune,12,1
8862,39,24.645180985476152,3154,Pune,18,1
8863,133,51.790172008303884,8283,Kolkata,2,1
8864,272,46.43829964850141,5905,Bengaluru,4,1
8865,181,16.976970847668923,8178,Chennai,4,0
8866,30,19.050683810684856,4601,Kolkata,15,1
8867,236,15.241464255604845,5228,Hyderabad,1,1
8868,85,57.6638468671703,3845,Mumbai,23,1
8869,209,16.038661302377157,8644,Bengaluru,17,1
8870,42,27.71380356512661,4023,Kolkata,4,1
8871,45,56.05887281101014,2207,Hyderabad,23,1
8872,216,33.858646612226266,6454,Hyderabad,20,1
8873,41,27.032084700130618,7838,Chennai,1,1
8874,71,24.66937441656455,7355,Chennai,12,1
8875,159,54.918720585535304,9633,Kolkata,24,0
8876,61,46.62189460841966,9252,Pune,9,0
8877,280,44.98915252654864,7472,Delhi,21,1
8878,248,19.987874429007064,3896,Hyderabad,3,0
8879,164,57.40170574982467,9828,Kolkata,10,1
8880,297,17.674627351442943,2606,Mumbai,1,1
8881,218,47.6465046099746,3573,Mumbai,1,0
8882,157,33.39585200549231,5909,Delhi,5,0
8883,214,35.987947613535965,6761,Delhi,18,1
8884,230,23.7078835151425,5267,Chennai,24,0
8885,150,36.161909825615915,8662,Chennai,17,1
8886,208,55.70645837748136,9605,Mumbai,24,0
8887,69,45.883906127546474,5239,Hyderabad,5,1
8888,228,28.317453028335244,5917,Bengaluru,24,1
8889,141,50.82762445161415,6456,Kolkata,16,0
8890,282,44.99097679748973,7114,Chennai,13,0
8891,38,14.868287020474042,5966,Bengaluru,21,0
8892,246,46.202196862030014,2622,Kolkata,21,0
8893,56,14.321822259586483,9370,Mumbai,24,0
8894,169,46.92678023011699,4270,Mumbai,23,1
8895,242,19.995455739652265,6720,Hyderabad,2,1
8896,267,32.942703342554,2009,Pune,9,0
8897,136,39.887525504076976,2929,Pune,8,1
8898,255,53.64555877533381,4713,Pune,4,0
8899,161,27.84053831153208,2833,Bengaluru,15,1
8900,65,27.93081255222273,5467,Mumbai,22,0
8901,292,52.95191724423724,8992,Mumbai,16,1
8902,192,26.00475615959784,6848,Kolkata,10,1
8903,208,59.51445016062424,4490,Delhi,4,0
8904,38,17.210503337451044,6698,Hyderabad,13,0
8905,155,25.821256747958824,4187,Chennai,23,0
8906,130,53.98299851504737,5178,Delhi,19,0
8907,43,26.544364084803533,8535,Hyderabad,13,1
8908,292,49.71408352733257,2034,Pune,14,1
8909,289,23.282520400788684,4393,Delhi,22,0
8910,164,48.1408962925325,2386,Hyderabad,1,0
8911,253,25.50843705392196,3205,Chennai,2,0
8912,126,57.40567963641381,8105,Chennai,13,1
8913,129,17.882215494514643,3985,Hyderabad,6,1
8914,229,55.14647747288753,7936,Mumbai,14,0
8915,94,45.59049551509304,9643,Hyderabad,11,0
8916,144,51.30403922370459,9652,Delhi,3,0
8917,41,31.594906582231854,2174,Bengaluru,9,0
8918,101,27.18655505896575,9702,Chennai,1,0
8919,249,55.941488555231416,6408,Mumbai,7,1
8920,230,29.592132574219782,3908,Pune,14,1
8921,196,49.192526425008815,4708,Mumbai,5,0
8922,157,38.39098220261131,2113,Pune,13,0
8923,81,11.371050669535807,8974,Delhi,13,1
8924,252,17.323507980526017,7876,Delhi,17,0
8925,93,36.79253088006229,6061,Hyderabad,13,1
8926,198,59.239574501439265,9180,Bengaluru,2,0
8927,178,50.318013846225924,2837,Chennai,18,0
8928,287,21.648907768012236,3999,Chennai,13,0
8929,38,38.62234387917232,5446,Mumbai,13,0
8930,108,43.25901744729453,9495,Pune,14,1
8931,259,50.010042667929554,5359,Kolkata,16,1
8932,201,56.10045533402392,6338,Kolkata,13,1
8933,271,29.333227048598083,9820,Chennai,9,1
8934,135,32.772782496068245,7428,Chennai,19,1
8935,270,30.03430302995422,2898,Mumbai,14,1
8936,271,29.930975630613336,2398,Mumbai,1,0
8937,159,41.410874136795464,5551,Hyderabad,2,0
8938,32,37.75366526580943,5605,Hyderabad,23,0
8939,72,45.47755488629119,8337,Bengaluru,9,1
8940,278,53.03000858412797,2192,Bengaluru,24,1
8941,262,32.55471205716249,6414,Pune,19,0
8942,69,36.41492226983415,9710,Mumbai,16,1
8943,108,26.018429688112796,5220,Kolkata,5,1
8944,133,56.375631459173455,9304,Chennai,4,1
8945,129,28.031138864236233,3046,Bengaluru,2,0
8946,123,45.49347412015514,8163,Chennai,6,0
8947,187,44.705618332009955,4029,Hyderabad,18,1
8948,234,37.58316854335884,5649,Pune,1,0
8949,235,35.88566478092359,4972,Hyderabad,20,0
8950,58,20.435873460545064,2569,Hyderabad,2,1
8951,279,11.358007884932865,2265,Mumbai,7,0
8952,232,54.66418264106394,8161,Chennai,20,1
8953,48,23.874791457361532,3176,Hyderabad,19,0
8954,222,31.115930094181312,3413,Bengaluru,3,1
8955,233,,7813,Kolkata,1,0
8956,257,58.78335148652492,2909,Pune,24,0
8957,196,35.77393934654231,8553,Hyderabad,16,1
8958,290,,4616,Hyderabad,9,0
8959,290,44.33146861998589,5643,Delhi,5,0
8960,130,16.253643865654197,3561,Pune,18,0
8961,49,54.68876449473891,3635,Bengaluru,9,0
8962,228,31.06047069000762,4156,Hyderabad,21,1
8963,80,12.480353830694625,8425,Mumbai,23,1
8964,293,46.18114349659562,9490,Delhi,16,0
8965,140,20.767780125055452,4707,Bengaluru,14,0
8966,146,37.01430395344713,2442,Pune,6,1
8967,211,45.701990847062824,6561,Chennai,17,0
8968,264,19.393668859658312,4698,Chennai,23,1
8969,180,33.2970880147169,4510,Chennai,10,0
8970,160,25.002265302375395,3688,Bengaluru,2,1
8971,72,32.42653942134568,7581,Pune,7,1
8972,63,11.016017860404306,2198,Chennai,8,1
8973,107,12.764049071723363,5388,Chennai,5,1
8974,106,21.592786460612515,8181,Delhi,18,1
8975,102,44.03233126446058,4487,Pune,4,1
8976,108,44.95576282523256,7622,Mumbai,24,1
8977,255,55.117547442540435,9657,Bengaluru,21,1
8978,89,30.43810701458074,2214,Hyderabad,18,0
8979,57,32.500453895833814,7903,Hyderabad,11,1
8980,237,40.265466329687214,5255,Hyderabad,11,1
8981,293,41.36095300760604,9910,Delhi,6,1
8982,98,,7655,Kolkata,12,1
8983,96,29.963483566574897,4942,Mumbai,13,1
8984,79,21.682242871547743,4458,Mumbai,2,0
8985,174,58.97664720078674,6094,Chennai,7,0
8986,152,42.40281844671214,8062,Pune,5,0
8987,205,42.035303276834945,8576,Kolkata,3,0
8988,99,20.145661100952083,2546,Bengaluru,7,1
8989,153,33.40909283108407,8878,Delhi,12,0
8990,121,41.034268225393916,2155,Mumbai,16,0
8991,215,52.04796369841165,4458,Kolkata,22,0
8992,239,32.26063235039125,9095,Pune,22,1
8993,243,41.341371676901986,6039,Mumbai,19,1
8994,221,47.573598907006186,9857,Pune,23,0
8995,73,59.85327065543447,3156,Pune,5,0
8996,39,42.54543249330428,3219,Delhi,18,1
8997,287,18.578966998100874,8351,Delhi,1,1
8998,118,55.44376592810247,8985,Chennai,3,0
8999,97,15.149812449231344,4101,Chennai,1,1
9000,61,21.22377462195658,6142,Bengaluru,19,0
9001,195,57.12093058558608,3694,Pune,16,1
9002,144,13.66992927340774,4445,Pune,22,1
9003,156,10.13746703343741,6237,Mumbai,10,0
9004,49,28.97604411102753,8961,Delhi,16,1
9005,116,56.47574518067936,7126,Chennai,18,0
9006,139,11.364429356785484,5359,Delhi,22,1
9007,274,19.83784750090703,7517,Pune,14,1
9008,127,24.02479105888892,3815,Bengaluru,6,0
9009,294,47.78078591484652,8665,Bengaluru,8,1
9010,284,18.16005859514124,5232,Mumbai,7,1
9011,86,43.215826411612326,4162,Mumbai,5,0
9012,237,10.566332343537274,2626,Pune,24,0
9013,78,18.84596345335325,9598,Pune,2,0
9014,204,,5678,Chennai,17,1
9015,218,34.27252958743872,5719,Delhi,17,1
9016,229,10.24589523266177,9599,Hyderabad,24,1
9017,93,26.100887321569214,9686,Delhi,16,0
9018,288,44.76915950757408,4070,Bengaluru,6,1
9019,125,50.966355487600325,7985,Delhi,1,1
9020,273,30.947515774676162,4871,Kolkata,9,1
9021,161,15.821222204981186,4912,Delhi,23,1
9022,80,42.020608701942514,6898,Delhi,21,1
9023,186,31.90142410948692,7370,Kolkata,4,1
9024,158,18.637286068871504,5570,Pune,3,1
9025,110,47.26207024468225,7446,Bengaluru,20,1
9026,144,29.775942878968323,3617,Kolkata,9,1
9027,239,49.8480813188293,3827,Mumbai,22,1
9028,156,28.29213245277359,5568,Hyderabad,1,1
9029,223,24.541469789727167,6062,Hyderabad,1,0
9030,167,31.13747624001863,4917,Chennai,23,1
9031,45,52.64634749701436,7722,Chennai,23,1
9032,103,17.03032130022367,3867,Delhi,21,1
9033,246,38.58041608882171,6364,Bengaluru,24,1
9034,99,50.55500749481307,7918,Kolkata,1,0
9035,134,33.31248692640191,9435,Hyderabad,24,0
9036,247,26.18264310253626,8202,Mumbai,5,0
9037,264,41.58899959545806,2875,Bengaluru,7,1
9038,240,48.47382920567551,8063,Mumbai,21,0
9039,117,20.69190509122937,6999,Bengaluru,7,1
9040,40,59.238738446860935,2096,Kolkata,18,1
9041,193,43.45915673446417,6057,Kolkata,7,0
9042,101,39.5960041233043,7919,Delhi,2,1
9043,170,29.217887224297964,7040,Pune,20,0
9044,122,29.442354824396705,3659,Delhi,14,1
9045,83,22.413919926654827,9562,Mumbai,3,0
9046,184,24.62320815770018,4821,Hyderabad,23,1
9047,219,11.158839761500719,4078,Delhi,5,0
9048,278,41.49603060285972,8814,Kolkata,16,1
9049,53,56.143601452712666,6273,Pune,3,0
9050,266,16.720067079285908,8998,Delhi,10,0
9051,234,48.00174251637887,5002,Delhi,5,1
9052,171,35.38683490822585,4469,Chennai,7,1
9053,136,14.470401950840674,9038,Bengaluru,1,1
9054,201,37.767302870231624,2757,Mumbai,14,0
9055,211,54.273163318573175,8814,Hyderabad,10,1
9056,237,59.77350533826457,5181,Chennai,14,0
9057,194,27.0193937931286,2030,Pune,23,1
9058,232,26.883876553323763,8672,Delhi,22,0
9059,73,29.515433656905746,6056,Bengaluru,13,0
9060,50,40.80155468172533,7718,Pune,1,0
9061,163,10.902767203572385,6503,Chennai,2,0
9062,138,35.17237290389768,5167,Chennai,24,0
9063,81,31.347758245861197,7071,Delhi,6,0
9064,198,39.80969577743521,6515,Kolkata,11,0
9065,73,58.85646976190433,4831,Delhi,11,0
9066,80,31.606402397090875,4531,Chennai,24,0
9067,147,46.5011158707182,3253,Pune,14,0
9068,286,15.536783385323668,9788,Hyderabad,6,0
9069,166,26.722573998304767,7548,Delhi,2,0
9070,253,35.49611778249644,9609,Pune,22,1
9071,299,19.39836638278397,8880,Bengaluru,6,0
9072,229,12.803514825861313,8389,Mumbai,11,1
9073,283,50.35212244487978,7246,Pune,19,0
9074,128,38.97030640532725,5268,Bengaluru,21,0
9075,211,49.85556391424145,8342,Delhi,2,1
9076,40,29.76253568300305,4012,Chennai,20,1
9077,202,38.9702838334994,4362,Hyderabad,7,0
9078,167,46.58616515092428,6394,Bengaluru,23,1
9079,272,45.493895724619236,7527,Bengaluru,16,0
9080,199,23.254091774411286,5436,Chennai,2,1
9081,133,59.39017018026849,2192,Bengaluru,16,0
9082,269,49.901206501518786,8706,Hyderabad,16,1
9083,193,22.79799164796217,9621,Pune,24,1
9084,227,42.34908001100544,8923,Delhi,21,1
9085,64,22.05001265314059,8882,Bengaluru,14,0
9086,155,19.27722383979548,3394,Delhi,6,1
9087,214,18.50088097119383,7417,Kolkata,17,1
9088,281,23.63466033075658,2338,Hyderabad,5,1
9089,163,16.87180050895011,6450,Bengaluru,1,0
9090,120,27.132103817935985,2444,Bengaluru,16,0
9091,87,13.814116346089003,3734,Kolkata,22,1
9092,115,22.46564898985155,4852,Kolkata,19,1
9093,89,19.687192344173617,9951,Pune,14,0
9094,154,27.866807733131935,8086,Bengaluru,1,1
9095,202,13.73942417906687,4834,Hyderabad,10,0
9096,136,28.400324619955793,6429,Bengaluru,20,1
9097,208,57.51951365028488,3588,Kolkata,16,0
9098,183,11.204662646656379,8764,Hyderabad,2,0
9099,148,46.272179839906705,3574,Pune,7,1
9100,265,49.37676841525516,4674,Chennai,17,1
9101,233,55.73031554060299,4873,Mumbai,10,1
9102,215,15.31454143646058,9386,Pune,24,1
9103,171,55.77448756224572,9846,Kolkata,2,1
9104,280,41.06144131138363,7643,Delhi,15,0
9105,171,30.260448145350495,8351,Kolkata,5,1
9106,203,47.03898539972626,4701,Bengaluru,6,1
9107,114,33.44181763678407,6991,Pune,14,1
9108,225,17.807083693479406,6757,Hyderabad,24,1
9109,71,57.25232630894807,5577,Kolkata,14,0
9110,260,23.81230851857757,3543,Pune,4,0
9111,63,11.130892836233288,7286,Pune,24,0
9112,58,16.78119984778463,4949,Bengaluru,10,1
9113,134,50.83986570831393,9922,Pune,3,1
9114,41,47.76956123025773,3129,Hyderabad,2,1
9115,201,15.734641655817736,6159,Kolkata,1,0
9116,63,56.515968659391014,6088,Bengaluru,6,1
9117,44,46.12948257716336,3449,Mumbai,20,1
9118,273,23.607144114881017,4321,Bengaluru,4,1
9119,53,45.10034932971086,5990,Kolkata,13,0
9120,37,50.14148133218259,8388,Kolkata,13,0
9121,130,49.09872466672276,2818,Mumbai,12,0
9122,238,51.5704775239803,9786,Hyderabad,7,1
9123,293,40.33397130611193,4843,Kolkata,4,1
9124,76,10.349433541160781,2152,Mumbai,16,1
9125,200,32.569783139369534,6431,Kolkata,7,0
9126,215,44.43584484328538,3206,Bengaluru,5,1
9127,42,32.04930838807444,5749,Pune,23,0
9128,252,50.71011885022322,4499,Kolkata,3,0
9129,68,53.016575441970275,9119,Pune,21,1
9130,280,43.21549814363679,4105,Pune,14,0
9131,140,33.74422138224553,6971,Kolkata,19,0
9132,175,40.59341090472326,8386,Hyderabad,16,0
9133,79,19.19078149019744,7904,Pune,4,0
9134,233,59.188082395386665,4122,Bengaluru,2,1
9135,108,16.90669239159012,6698,Bengaluru,16,1
9136,156,39.254214893078014,2668,Chennai,19,1
9137,79,11.54361555425513,4926,Bengaluru,11,0
9138,300,58.273657362444546,5100,Pune,24,0
9139,281,25.360209606205665,3518,Mumbai,1,0
9140,47,52.345992088037164,7262,Pune,16,1
9141,245,27.043802453914868,5529,Mumbai,5,0
9142,149,43.916445720578245,5710,Kolkata,17,1
9143,173,38.442917717593886,6696,Hyderabad,11,0
9144,271,31.42702736946434,3509,Hyderabad,1,1
9145,293,15.180688379977738,4634,Bengaluru,12,0
9146,266,28.37965768216765,5122,Chennai,13,0
9147,276,59.08198891469816,8521,Pune,7,1
9148,58,23.640026294203018,4582,Hyderabad,10,0
9149,131,35.35354797485017,8204,Bengaluru,6,1
9150,162,17.47741331126317,5280,Chennai,9,0
9151,229,37.51373957243365,3603,Bengaluru,7,1
9152,60,29.3391654380499,9998,Delhi,15,0
9153,57,48.46901931556582,7334,Mumbai,1,1
9154,194,,8443,Pune,4,0
9155,245,39.605256471455064,3578,Bengaluru,10,0
9156,252,24.267754658343122,2028,Pune,15,0
9157,63,41.56502335098994,5339,Pune,5,1
9158,82,30.709310800484985,5800,Delhi,6,0
9159,98,39.451723103777724,4561,Hyderabad,22,1
9160,115,55.26780437455726,6662,Chennai,9,0
9161,194,46.26795811588677,4538,Hyderabad,3,1
9162,35,38.868011446118786,3323,Bengaluru,5,0
9163,43,49.3938777714551,7875,Mumbai,2,0
9164,274,56.11400614956352,9020,Mumbai,9,1
9165,211,54.2633136855389,5508,Mumbai,7,0
9166,137,59.85653801920118,7100,Hyderabad,16,0
9167,96,39.04473883571762,8607,Chennai,19,1
9168,213,41.47994253956211,5242,Pune,17,1
9169,199,26.293404714976777,9401,Mumbai,20,0
9170,294,40.373685851729114,7370,Bengaluru,16,1
9171,53,46.67246000662991,8077,Mumbai,3,1
9172,265,26.534562035738293,9486,Hyderabad,22,0
9173,103,28.272075891734186,2600,Pune,3,0
9174,47,59.68755796951145,9810,Bengaluru,5,0
9175,207,14.855234805047198,3621,Kolkata,12,0
9176,214,40.292380742712815,8695,Chennai,23,0
9177,243,54.79046588911213,6558,Mumbai,24,0
9178,67,52.07165239958531,4840,Kolkata,8,0
9179,81,25.68029506737946,5757,Mumbai,10,0
9180,190,47.42954027078723,9422,Pune,16,0
9181,195,27.00542829715026,5205,Chennai,15,0
9182,266,32.11496042193606,2109,Chennai,2,0
9183,72,19.037196680191435,7229,Mumbai,13,0
9184,146,27.724118574651467,5341,Hyderabad,14,1
9185,90,18.85904074443649,7323,Hyderabad,6,1
9186,191,31.25213709431007,9248,Hyderabad,10,1
9187,138,18.249248241804494,7857,Mumbai,2,0
9188,146,15.622336821291324,5936,Chennai,14,1
9189,274,26.8072749072235,6216,Pune,7,0
9190,87,47.337379387680485,5383,Mumbai,17,1
9191,81,43.43754850457395,3727,Kolkata,3,0
9192,189,43.693638507307725,3495,Chennai,3,1
9193,149,28.25788375947314,6860,Kolkata,12,0
9194,129,40.613391436284665,8421,Hyderabad,21,0
9195,238,34.425511864437354,7955,Bengaluru,20,0
9196,254,,6256,Bengaluru,21,1
9197,278,17.020387207866584,6685,Pune,19,0
9198,135,32.31793831981906,9464,Delhi,15,1
9199,193,19.718923451446216,5587,Mumbai,14,1
9200,218,33.57196664564036,6543,Chennai,23,1
9201,167,40.07356394189386,9778,Delhi,5,0
9202,266,26.98928107715062,7577,Chennai,12,1
9203,116,44.067916901226205,3661,Pune,20,1
9204,174,38.70814597276667,4580,Chennai,4,1
9205,41,30.309362348932197,2352,Pune,7,1
9206,171,57.12513470218228,5627,Kolkata,4,0
9207,37,14.026040658752311,8982,Pune,2,1
9208,176,56.871437890381294,9881,Bengaluru,2,1
9209,292,17.262526895694787,9744,Kolkata,21,1
9210,239,30.40095711696221,6545,Kolkata,17,1
9211,255,26.35135795446056,8085,Mumbai,9,1
9212,39,21.960728604060805,3342,Chennai,3,1
9213,260,30.959556761053317,8569,Delhi,15,0
9214,120,25.639170422038077,5913,Kolkata,6,1
9215,64,18.98795507321932,6413,Hyderabad,1,1
9216,98,45.11450131364454,4345,Delhi,3,0
9217,239,51.754347290849545,6971,Mumbai,12,1
9218,38,42.81499053164249,7034,Pune,15,0
9219,171,52.86570959058481,5114,Pune,8,1
9220,129,15.922111754864307,8491,Hyderabad,11,1
9221,173,11.065139872386201,5912,Kolkata,4,1
9222,202,38.32488085638685,5872,Mumbai,21,1
9223,45,20.94183989704365,2490,Mumbai,17,0
9224,179,31.102896183241842,4931,Mumbai,9,1
9225,46,12.521717210172186,4953,Hyderabad,10,1
9226,291,11.828370240967681,3045,Kolkata,17,0
9227,255,59.237594418377775,9677,Bengaluru,8,0
9228,174,11.703968519160416,8981,Pune,15,0
9229,46,46.65724358904697,9425,Mumbai,14,1
9230,299,29.68914425865061,8975,Hyderabad,7,1
9231,64,23.509370503883655,2844,Pune,15,1
9232,291,32.176196782325746,4070,Bengaluru,12,0
9233,217,16.100951792417455,7861,Mumbai,14,0
9234,74,43.63238584734109,3218,Mumbai,8,1
9235,161,14.262599977627973,3377,Delhi,11,1
9236,100,34.98403514400215,4337,Chennai,22,1
9237,74,48.77887049438901,8129,Pune,19,1
9238,75,21.312159804076483,4031,Kolkata,18,0
9239,227,13.59453624636773,4449,Mumbai,5,1
9240,74,10.26872658564973,5310,Mumbai,20,1
9241,70,35.123048896684296,6390,Delhi,12,0
9242,101,29.702324046048986,6939,Pune,11,0
9243,256,18.419893155612424,6906,Bengaluru,14,1
9244,230,49.13345337519682,5593,Pune,23,0
9245,44,27.825073265673115,8991,Pune,11,1
9246,120,47.984553882200046,5029,Pune,3,0
9247,122,26.691812728671874,3516,Bengaluru,14,1
9248,84,49.518864859086875,3453,Pune,7,0
9249,194,47.52868717474505,4121,Bengaluru,3,0
9250,181,35.98802208599463,4490,Hyderabad,19,0
9251,119,13.4710001380386,3125,Pune,11,1
9252,46,40.247876148148784,9502,Delhi,5,0
9253,87,56.530660511466365,7741,Kolkata,20,1
9254,270,,8822,Bengaluru,23,1
9255,296,30.03994680337677,6227,Chennai,2,1
9256,284,21.631240831922085,8487,Kolkata,3,0
9257,168,51.956224063278576,8945,Mumbai,14,1
9258,300,55.67116435407891,2446,Pune,17,1
9259,126,12.130943768474491,3036,Chennai,10,1
9260,181,21.945818461492102,7246,Kolkata,14,1
9261,37,51.153654365897935,7829,Bengaluru,18,1
9262,131,13.27702749146017,3114,Bengaluru,23,0
9263,277,29.44712536380321,6968,Kolkata,20,0
9264,56,12.411943859799676,8628,Hyderabad,20,0
9265,124,16.973195488127786,6671,Kolkata,11,1
9266,235,34.30572826170989,2989,Bengaluru,19,0
9267,48,20.584422493683675,7488,Pune,10,1
9268,264,45.66279032846556,9820,Hyderabad,11,1
9269,35,21.11363891290293,9263,Bengaluru,24,0
9270,212,15.850683365957217,8501,Pune,15,0
9271,124,18.593768999743865,3101,Kolkata,8,0
9272,200,11.312589708490092,7721,Delhi,11,0
9273,115,21.458239427371502,3689,Mumbai,6,1
9274,133,17.182917948350614,2379,Chennai,5,0
9275,216,11.33119098092508,8430,Delhi,18,0
9276,142,53.65755674229278,2956,Kolkata,4,1
9277,183,31.081906584795878,6435,Mumbai,10,1
9278,139,46.71081777328285,3894,Delhi,10,1
9279,255,58.969796151894855,5637,Delhi,6,1
9280,292,56.543367525960846,3667,Kolkata,20,1
9281,76,48.0089605205276,7139,Chennai,12,1
9282,80,37.788965425895306,2640,Delhi,11,0
9283,96,51.58068025141332,4435,Bengaluru,17,0
9284,140,20.907250656479217,9571,Bengaluru,19,1
9285,217,55.513977983857544,2692,Mumbai,21,0
9286,65,59.180870409588664,8491,Mumbai,21,1
9287,202,35.8371975615804,9012,Bengaluru,19,0
9288,198,35.63679110146394,4468,Bengaluru,7,0
9289,300,56.77219022087573,4161,Chennai,10,0
9290,156,52.48741628700037,2330,Hyderabad,8,1
9291,85,,8053,Bengaluru,10,0
9292,94,39.386757342169545,4052,Bengaluru,7,0
9293,57,35.70824493158298,6093,Pune,9,0
9294,231,14.66479501149178,2025,Hyderabad,3,1
9295,277,55.384332757998976,3501,Hyderabad,11,1
9296,165,49.62866092124433,6012,Mumbai,19,1
9297,102,34.87370980134233,4259,Pune,9,1
9298,113,32.39389781332269,6161,Hyderabad,13,1
9299,284,53.09854098308265,7550,Kolkata,22,1
9300,48,37.908968133462324,6450,Chennai,2,0
9301,283,31.50635834424937,3936,Chennai,9,0
9302,253,46.043228055409465,6778,Chennai,21,0
9303,264,51.995273622367854,4370,Hyderabad,13,0
9304,214,12.772826382278758,8624,Mumbai,16,0
9305,123,12.250090856569887,7593,Hyderabad,11,0
9306,122,22.520385967849307,3618,Hyderabad,16,0
9307,84,24.521358862527073,6488,Chennai,18,0
9308,253,10.562434431836783,8340,Delhi,20,0
9309,72,37.011212358350996,4017,Chennai,22,1
9310,238,17.505360917518146,8764,Mumbai,22,1
9311,129,19.862003116571106,9191,Chennai,4,0
9312,189,30.616097239473625,7723,Delhi,1,0
9313,271,34.35669128800508,9397,Bengaluru,20,0
9314,89,54.79556202082618,7616,Chennai,10,0
9315,243,41.452884236378054,7956,Kolkata,19,0
9316,52,24.044948473793262,9422,Mumbai,2,0
9317,244,10.513221285356385,6290,Delhi,20,0
9318,217,12.421934226289574,7530,Chennai,24,0
9319,174,24.611642780260844,3366,Hyderabad,12,0
9320,143,43.73919504548515,9424,Bengaluru,15,0
9321,183,30.77380466924108,7023,Kolkata,5,1
9322,87,53.22442000811262,9070,Hyderabad,2,0
